E:\lane detection\IMG\center_2021_02_25_14_01_09_710.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_09_710.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_09_710.jpg, -0.3210876, 0, 0, 7.038043
E:\lane detection\IMG\center_2021_02_25_14_01_09_884.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_09_884.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_09_884.jpg, 0, 0, 0, 6.898083
E:\lane detection\IMG\center_2021_02_25_14_01_09_994.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_09_994.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_09_994.jpg, 0, 0, 0, 6.815002
E:\lane detection\IMG\center_2021_02_25_14_01_10_098.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_10_098.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_10_098.jpg, 0, 0, 0, 6.746606
E:\lane detection\IMG\center_2021_02_25_14_01_10_234.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_10_234.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_10_234.jpg, 0, 0, 0, 6.651947
E:\lane detection\IMG\center_2021_02_25_14_01_10_339.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_10_339.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_10_339.jpg, 0, 0, 0, 6.58519
E:\lane detection\IMG\center_2021_02_25_14_01_10_449.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_10_449.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_10_449.jpg, 0, 0, 0, 6.505966
E:\lane detection\IMG\center_2021_02_25_14_01_10_562.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_10_562.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_10_562.jpg, 0, 0, 0, 6.440675
E:\lane detection\IMG\center_2021_02_25_14_01_10_664.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_10_664.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_10_664.jpg, 0, 0, 0, 6.376036
E:\lane detection\IMG\center_2021_02_25_14_01_10_766.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_10_766.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_10_766.jpg, 0, 0, 0, 6.312048
E:\lane detection\IMG\center_2021_02_25_14_01_10_875.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_10_875.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_10_875.jpg, 0, 0, 0, 6.236111
E:\lane detection\IMG\center_2021_02_25_14_01_10_985.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_10_985.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_10_985.jpg, 0, 0, 0, 6.173527
E:\lane detection\IMG\center_2021_02_25_14_01_11_089.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_11_089.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_11_089.jpg, 0, 0, 0, 6.099255
E:\lane detection\IMG\center_2021_02_25_14_01_11_200.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_11_200.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_11_200.jpg, -0.0467139, 0, 0, 6.037678
E:\lane detection\IMG\center_2021_02_25_14_01_11_306.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_11_306.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_11_306.jpg, -0.3112713, 0, 0, 5.940619
E:\lane detection\IMG\center_2021_02_25_14_01_11_409.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_11_409.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_11_409.jpg, -0.007955708, 0, 0, 5.86789
E:\lane detection\IMG\center_2021_02_25_14_01_11_511.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_11_511.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_11_511.jpg, 0, 0, 0, 5.808062
E:\lane detection\IMG\center_2021_02_25_14_01_11_616.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_11_616.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_11_616.jpg, 0, 0, 0, 5.749753
E:\lane detection\IMG\center_2021_02_25_14_01_11_723.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_11_723.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_11_723.jpg, 0, 0, 0, 5.692052
E:\lane detection\IMG\center_2021_02_25_14_01_11_826.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_11_826.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_11_826.jpg, 0, 0, 0, 5.634928
E:\lane detection\IMG\center_2021_02_25_14_01_11_929.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_11_929.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_11_929.jpg, 0, 0, 0, 5.567138
E:\lane detection\IMG\center_2021_02_25_14_01_12_032.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_12_032.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_12_032.jpg, 0, 0, 0, 5.511271
E:\lane detection\IMG\center_2021_02_25_14_01_12_134.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_12_134.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_12_134.jpg, 0, 0, 0, 5.455963
E:\lane detection\IMG\center_2021_02_25_14_01_12_234.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_12_234.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_12_234.jpg, 0, 0, 0, 5.401211
E:\lane detection\IMG\center_2021_02_25_14_01_12_354.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_12_354.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_12_354.jpg, 0, 0.3551877, 0, 5.835588
E:\lane detection\IMG\center_2021_02_25_14_01_12_454.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_12_454.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_12_454.jpg, 0, 0.6470889, 0, 6.485087
E:\lane detection\IMG\center_2021_02_25_14_01_12_557.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_12_557.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_12_557.jpg, 0, 0.9447311, 0, 7.425887
E:\lane detection\IMG\center_2021_02_25_14_01_12_661.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_12_661.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_12_661.jpg, 0, 1, 0, 8.554584
E:\lane detection\IMG\center_2021_02_25_14_01_12_765.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_12_765.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_12_765.jpg, 0, 1, 0, 9.676138
E:\lane detection\IMG\center_2021_02_25_14_01_12_868.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_12_868.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_12_868.jpg, 0, 1, 0, 11.00746
E:\lane detection\IMG\center_2021_02_25_14_01_12_970.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_12_970.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_12_970.jpg, 0, 1, 0, 11.85645
E:\lane detection\IMG\center_2021_02_25_14_01_13_074.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_13_074.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_13_074.jpg, 0, 1, 0, 13.06563
E:\lane detection\IMG\center_2021_02_25_14_01_13_177.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_13_177.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_13_177.jpg, 0, 1, 0, 14.05366
E:\lane detection\IMG\center_2021_02_25_14_01_13_279.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_13_279.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_13_279.jpg, 0, 1, 0, 15.44868
E:\lane detection\IMG\center_2021_02_25_14_01_13_381.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_13_381.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_13_381.jpg, 0, 1, 0, 16.25504
E:\lane detection\IMG\center_2021_02_25_14_01_13_495.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_13_495.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_13_495.jpg, -0.3345105, 1, 0, 17.48075
E:\lane detection\IMG\center_2021_02_25_14_01_13_598.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_13_598.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_13_598.jpg, -0.045789, 1, 0, 18.63375
E:\lane detection\IMG\center_2021_02_25_14_01_13_704.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_13_704.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_13_704.jpg, 0, 1, 0, 19.52279
E:\lane detection\IMG\center_2021_02_25_14_01_13_804.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_13_804.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_13_804.jpg, 0, 1, 0, 20.64351
E:\lane detection\IMG\center_2021_02_25_14_01_13_908.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_13_908.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_13_908.jpg, 0, 0.6645175, 0, 21.54741
E:\lane detection\IMG\center_2021_02_25_14_01_14_011.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_14_011.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_14_011.jpg, 0, 0.3691386, 0, 21.88158
E:\lane detection\IMG\center_2021_02_25_14_01_14_112.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_14_112.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_14_112.jpg, 0, 0.06678273, 0, 21.96772
E:\lane detection\IMG\center_2021_02_25_14_01_14_213.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_14_213.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_14_213.jpg, 0, 0, 0, 21.64641
E:\lane detection\IMG\center_2021_02_25_14_01_14_314.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_14_314.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_14_314.jpg, 0, 0, 0, 21.61012
E:\lane detection\IMG\center_2021_02_25_14_01_14_416.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_14_416.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_14_416.jpg, 0, 0, 0, 21.1163
E:\lane detection\IMG\center_2021_02_25_14_01_14_518.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_14_518.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_14_518.jpg, 0, 0, 0, 21.19609
E:\lane detection\IMG\center_2021_02_25_14_01_14_620.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_14_620.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_14_620.jpg, 0, 0, 0, 20.68074
E:\lane detection\IMG\center_2021_02_25_14_01_14_721.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_14_721.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_14_721.jpg, 0, 0, 0, 20.78068
E:\lane detection\IMG\center_2021_02_25_14_01_14_823.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_14_823.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_14_823.jpg, 0, 0, 0, 20.25393
E:\lane detection\IMG\center_2021_02_25_14_01_14_925.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_14_925.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_14_925.jpg, 0, 0, 0, 20.37464
E:\lane detection\IMG\center_2021_02_25_14_01_15_025.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_15_025.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_15_025.jpg, -0.2467371, 0, 0, 19.80429
E:\lane detection\IMG\center_2021_02_25_14_01_15_128.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_15_128.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_15_128.jpg, 0, 0, 0, 19.54418
E:\lane detection\IMG\center_2021_02_25_14_01_15_231.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_15_231.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_15_231.jpg, 0, 0, 0, 19.71337
E:\lane detection\IMG\center_2021_02_25_14_01_15_332.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_15_332.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_15_332.jpg, 0, 0, 0, 19.1165
E:\lane detection\IMG\center_2021_02_25_14_01_15_433.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_15_433.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_15_433.jpg, 0, 0, 0, 19.34529
E:\lane detection\IMG\center_2021_02_25_14_01_15_535.jpg, E:\lane detection\IMG\left_2021_02_25_14_01_15_535.jpg, E:\lane detection\IMG\right_2021_02_25_14_01_15_535.jpg, 0, 0, 0, 18.69711
